time,open,high,low,close,tick_volume,spread,real_volume
2025-05-19 16:13:00,3231.35,3234.37,3231.35,3233.54,92,17,0
2025-05-19 16:14:00,3233.68,3238.03,3233.66,3237.91,98,17,0
2025-05-19 16:15:00,3237.94,3241.63,3237.68,3237.84,104,17,0
2025-05-19 16:16:00,3238.3,3238.5,3236.36,3236.92,87,17,0
2025-05-19 16:17:00,3237.04,3237.04,3233.86,3236.0,94,16,0
2025-05-19 16:18:00,3235.85,3236.22,3233.55,3233.71,82,16,0
2025-05-19 16:19:00,3233.56,3234.68,3233.44,3233.88,80,17,0
2025-05-19 16:20:00,3234.0,3234.0,3232.23,3232.74,91,17,0
2025-05-19 16:21:00,3233.29,3234.18,3232.24,3232.31,84,17,0
2025-05-19 16:22:00,3232.35,3233.58,3232.21,3233.58,77,17,0
2025-05-19 16:23:00,3233.48,3234.76,3232.82,3234.72,83,17,0
2025-05-19 16:24:00,3234.83,3235.57,3233.84,3233.85,88,17,0
2025-05-19 16:25:00,3234.16,3234.16,3232.93,3233.38,74,17,0
2025-05-19 16:26:00,3233.33,3233.33,3229.96,3229.96,87,17,0
2025-05-19 16:27:00,3230.09,3231.59,3229.98,3231.59,78,14,0
2025-05-19 16:28:00,3231.64,3231.91,3231.06,3231.09,79,17,0
2025-05-19 16:29:00,3230.93,3232.2,3230.19,3232.05,78,17,0
2025-05-19 16:30:00,3231.99,3231.99,3229.43,3230.0,97,17,0
2025-05-19 16:31:00,3229.81,3232.03,3229.66,3231.73,98,17,0
2025-05-19 16:32:00,3231.72,3232.89,3228.72,3228.72,94,17,0
2025-05-19 16:33:00,3228.66,3229.53,3226.18,3227.11,99,17,0
2025-05-19 16:34:00,3227.01,3228.0,3226.48,3227.77,84,17,0
2025-05-19 16:35:00,3227.76,3228.11,3226.19,3226.22,96,17,0
2025-05-19 16:36:00,3226.54,3227.79,3224.6,3225.99,99,17,0
2025-05-19 16:37:00,3225.82,3227.27,3225.06,3227.27,90,17,0
2025-05-19 16:38:00,3227.23,3228.46,3227.09,3227.97,90,17,0
2025-05-19 16:39:00,3227.83,3229.96,3227.23,3229.96,90,17,0
2025-05-19 16:40:00,3230.0,3230.55,3228.35,3228.56,92,17,0
2025-05-19 16:41:00,3228.66,3229.71,3226.63,3229.68,92,17,0
2025-05-19 16:42:00,3229.84,3232.27,3229.84,3231.75,95,17,0
2025-05-19 16:43:00,3231.84,3232.13,3229.34,3231.19,83,17,0
2025-05-19 16:44:00,3231.24,3233.05,3231.24,3232.62,91,10,0
2025-05-19 16:45:00,3232.57,3234.06,3232.57,3234.06,95,17,0
2025-05-19 16:46:00,3233.95,3234.68,3232.13,3232.13,93,17,0
2025-05-19 16:47:00,3232.13,3232.34,3229.98,3229.98,87,17,0
2025-05-19 16:48:00,3230.09,3230.4,3228.97,3229.09,90,17,0
2025-05-19 16:49:00,3228.92,3230.09,3228.37,3229.25,82,17,0
2025-05-19 16:50:00,3229.21,3229.21,3225.83,3226.84,101,11,0
2025-05-19 16:51:00,3226.83,3228.27,3226.1,3227.09,99,14,0
2025-05-19 16:52:00,3227.09,3227.46,3226.41,3227.46,83,17,0
2025-05-19 16:53:00,3227.33,3229.35,3227.09,3229.22,88,17,0
2025-05-19 16:54:00,3229.06,3229.34,3228.03,3229.0,83,16,0
2025-05-19 16:55:00,3228.86,3230.31,3227.86,3228.59,91,14,0
2025-05-19 16:56:00,3228.63,3231.03,3228.46,3230.51,89,16,0
2025-05-19 16:57:00,3230.52,3231.17,3229.83,3231.08,82,17,0
2025-05-19 16:58:00,3231.18,3231.26,3230.76,3231.15,68,17,0
2025-05-19 16:59:00,3231.06,3231.26,3229.36,3229.93,73,17,0
2025-05-19 17:00:00,3229.9,3231.25,3228.83,3229.67,80,17,0
2025-05-19 17:01:00,3229.58,3229.58,3226.07,3227.19,86,16,0
2025-05-19 17:02:00,3227.16,3227.16,3222.09,3222.35,88,14,0
2025-05-19 17:03:00,3222.02,3224.19,3221.32,3222.99,103,17,0
2025-05-19 17:04:00,3223.06,3223.8,3222.4,3222.91,94,17,0
2025-05-19 17:05:00,3222.81,3223.22,3221.52,3222.0,84,17,0
2025-05-19 17:06:00,3221.87,3224.52,3220.97,3222.45,90,17,0
2025-05-19 17:07:00,3222.27,3222.78,3219.57,3221.06,99,17,0
2025-05-19 17:08:00,3220.76,3221.98,3220.25,3221.01,88,17,0
2025-05-19 17:09:00,3220.99,3220.99,3217.38,3218.32,100,17,0
2025-05-19 17:10:00,3218.55,3218.84,3217.34,3217.48,85,16,0
2025-05-19 17:11:00,3217.67,3220.31,3217.67,3220.31,90,17,0
2025-05-19 17:12:00,3220.15,3221.1,3219.91,3220.68,88,17,0
2025-05-19 17:13:00,3220.56,3221.94,3219.98,3221.69,89,14,0
2025-05-19 17:14:00,3221.66,3223.04,3221.57,3222.92,89,17,0
2025-05-19 17:15:00,3222.99,3225.09,3222.52,3224.7,84,17,0
2025-05-19 17:16:00,3224.89,3225.85,3224.45,3225.81,92,17,0
2025-05-19 17:17:00,3225.83,3226.98,3224.59,3226.77,84,17,0
2025-05-19 17:18:00,3226.84,3227.41,3225.63,3227.41,82,17,0
2025-05-19 17:19:00,3227.43,3227.75,3226.93,3227.22,86,17,0
2025-05-19 17:20:00,3227.18,3227.59,3226.23,3227.28,81,17,0
2025-05-19 17:21:00,3227.34,3228.54,3226.46,3228.54,88,17,0
2025-05-19 17:22:00,3228.72,3230.11,3228.33,3228.46,92,15,0
2025-05-19 17:23:00,3228.66,3228.97,3226.74,3228.17,87,17,0
2025-05-19 17:24:00,3228.22,3228.87,3227.7,3227.95,85,17,0
2025-05-19 17:25:00,3227.86,3228.99,3227.46,3228.63,84,17,0
2025-05-19 17:26:00,3228.63,3231.13,3228.63,3231.06,89,17,0
2025-05-19 17:27:00,3231.09,3233.23,3231.09,3232.91,88,17,0
2025-05-19 17:28:00,3232.94,3233.11,3231.36,3231.89,86,17,0
2025-05-19 17:29:00,3231.89,3232.36,3230.75,3231.33,84,17,0
2025-05-19 17:30:00,3231.39,3235.94,3231.39,3234.94,97,17,0
2025-05-19 17:31:00,3234.99,3235.59,3234.15,3234.87,91,17,0
2025-05-19 17:32:00,3234.91,3235.54,3234.17,3235.05,83,17,0
2025-05-19 17:33:00,3235.12,3235.34,3233.62,3233.83,89,17,0
2025-05-19 17:34:00,3233.71,3234.17,3232.23,3232.26,80,17,0
2025-05-19 17:35:00,3232.34,3232.34,3230.1,3230.1,90,17,0
2025-05-19 17:36:00,3229.95,3230.34,3229.51,3229.99,91,17,0
2025-05-19 17:37:00,3230.21,3230.21,3228.69,3229.76,82,17,0
2025-05-19 17:38:00,3229.67,3229.77,3227.8,3228.19,78,17,0
2025-05-19 17:39:00,3228.22,3230.61,3228.22,3230.53,82,17,0
2025-05-19 17:40:00,3230.32,3232.11,3230.32,3231.25,87,15,0
2025-05-19 17:41:00,3231.18,3231.18,3229.28,3230.17,83,17,0
2025-05-19 17:42:00,3230.25,3230.74,3229.53,3230.42,69,17,0
2025-05-19 17:43:00,3230.79,3231.82,3229.95,3230.67,80,17,0
2025-05-19 17:44:00,3230.58,3230.69,3229.74,3229.74,74,17,0
2025-05-19 17:45:00,3230.01,3231.45,3229.75,3231.45,81,17,0
2025-05-19 17:46:00,3231.3,3234.12,3231.3,3233.97,83,17,0
2025-05-19 17:47:00,3233.9,3234.46,3233.49,3233.98,84,17,0
2025-05-19 17:48:00,3234.02,3234.9,3233.86,3234.62,81,17,0
2025-05-19 17:49:00,3234.65,3234.94,3234.0,3234.33,82,17,0
2025-05-19 17:50:00,3234.36,3235.46,3234.33,3234.34,79,17,0
2025-05-19 17:51:00,3234.45,3234.7,3232.94,3234.66,83,17,0
2025-05-19 17:52:00,3234.67,3234.73,3233.98,3234.0,72,17,0
2025-05-19 17:53:00,3234.15,3236.01,3233.62,3235.75,88,17,0
2025-05-19 17:54:00,3235.78,3235.9,3234.62,3234.84,82,13,0
2025-05-19 17:55:00,3234.93,3235.91,3234.87,3235.66,84,17,0
2025-05-19 17:56:00,3235.68,3235.85,3235.14,3235.31,77,17,0
2025-05-19 17:57:00,3235.27,3235.74,3234.49,3234.56,87,17,0
2025-05-19 17:58:00,3234.5,3234.5,3233.7,3234.11,78,17,0
2025-05-19 17:59:00,3234.17,3234.17,3233.61,3233.9,84,17,0
2025-05-19 18:00:00,3233.91,3235.3,3233.54,3235.04,89,17,0
2025-05-19 18:01:00,3235.05,3235.71,3234.07,3234.25,85,17,0
2025-05-19 18:02:00,3234.25,3235.33,3233.71,3234.18,83,17,0
2025-05-19 18:03:00,3234.12,3234.92,3234.0,3234.02,81,17,0
2025-05-19 18:04:00,3233.97,3233.98,3232.71,3232.78,85,17,0
2025-05-19 18:05:00,3232.79,3233.42,3232.4,3233.24,75,17,0
2025-05-19 18:06:00,3233.39,3234.58,3233.36,3233.41,79,17,0
2025-05-19 18:07:00,3233.38,3234.78,3232.87,3234.53,77,17,0
2025-05-19 18:08:00,3234.53,3235.65,3234.36,3235.65,81,17,0
2025-05-19 18:09:00,3235.82,3236.17,3234.08,3234.12,78,17,0
2025-05-19 18:10:00,3234.1,3234.48,3233.88,3234.02,81,17,0
2025-05-19 18:11:00,3234.02,3235.18,3233.62,3234.29,81,17,0
2025-05-19 18:12:00,3234.42,3235.8,3234.41,3235.69,80,17,0
2025-05-19 18:13:00,3235.6,3236.01,3235.14,3235.15,72,17,0
2025-05-19 18:14:00,3235.19,3235.3,3234.34,3235.08,73,17,0
2025-05-19 18:15:00,3235.01,3235.69,3234.73,3235.11,84,17,0
2025-05-19 18:16:00,3235.03,3235.06,3232.83,3233.35,88,17,0
2025-05-19 18:17:00,3233.34,3234.28,3232.47,3234.16,76,17,0
2025-05-19 18:18:00,3234.15,3234.15,3233.01,3233.99,75,17,0
2025-05-19 18:19:00,3233.85,3234.2,3232.47,3232.47,78,17,0
2025-05-19 18:20:00,3232.44,3233.19,3232.19,3232.41,85,16,0
2025-05-19 18:21:00,3232.2,3233.02,3231.86,3232.64,83,17,0
2025-05-19 18:22:00,3232.64,3233.54,3232.31,3232.82,68,17,0
2025-05-19 18:23:00,3232.64,3234.45,3232.64,3234.13,76,17,0
2025-05-19 18:24:00,3234.11,3235.37,3234.11,3235.17,80,17,0
2025-05-19 18:25:00,3235.24,3235.51,3235.08,3235.26,67,17,0
2025-05-19 18:26:00,3235.27,3235.36,3234.69,3234.88,66,17,0
2025-05-19 18:27:00,3234.97,3235.14,3234.32,3234.86,71,17,0
2025-05-19 18:28:00,3234.87,3235.1,3233.89,3234.18,72,17,0
2025-05-19 18:29:00,3234.06,3234.66,3233.64,3234.47,75,17,0
2025-05-19 18:30:00,3234.5,3234.62,3233.05,3233.72,77,17,0
2025-05-19 18:31:00,3233.73,3235.22,3233.3,3234.86,70,17,0
2025-05-19 18:32:00,3234.89,3235.04,3234.34,3234.52,73,17,0
2025-05-19 18:33:00,3234.52,3234.52,3233.25,3233.96,70,17,0
2025-05-19 18:34:00,3233.76,3233.95,3233.35,3233.35,65,17,0
2025-05-19 18:35:00,3233.42,3234.16,3233.35,3233.81,73,16,0
2025-05-19 18:36:00,3233.78,3233.88,3232.75,3233.05,67,17,0
2025-05-19 18:37:00,3233.05,3234.18,3232.71,3233.75,65,17,0
2025-05-19 18:38:00,3233.76,3234.25,3232.73,3233.16,65,17,0
2025-05-19 18:39:00,3233.15,3233.27,3232.75,3232.93,63,17,0
2025-05-19 18:40:00,3232.84,3233.73,3231.71,3233.73,83,17,0
2025-05-19 18:41:00,3233.94,3233.94,3231.37,3231.46,78,17,0
2025-05-19 18:42:00,3231.63,3231.81,3230.64,3230.64,81,17,0
2025-05-19 18:43:00,3230.53,3231.33,3230.45,3231.27,74,17,0
2025-05-19 18:44:00,3231.55,3232.7,3231.15,3232.54,71,17,0
2025-05-19 18:45:00,3232.24,3232.97,3232.12,3232.31,72,17,0
2025-05-19 18:46:00,3232.27,3234.83,3232.27,3234.69,65,17,0
2025-05-19 18:47:00,3234.67,3235.71,3234.35,3235.34,83,17,0
2025-05-19 18:48:00,3235.3,3235.49,3234.58,3235.33,70,17,0
2025-05-19 18:49:00,3235.35,3236.07,3235.19,3235.91,82,17,0
2025-05-19 18:50:00,3235.92,3239.41,3235.69,3239.31,99,17,0
2025-05-19 18:51:00,3239.37,3239.76,3238.83,3239.23,90,17,0
2025-05-19 18:52:00,3239.2,3239.2,3237.18,3237.98,91,17,0
2025-05-19 18:53:00,3237.97,3238.07,3236.29,3236.62,80,17,0
2025-05-19 18:54:00,3236.69,3236.69,3234.49,3234.49,81,17,0
2025-05-19 18:55:00,3234.4,3234.58,3233.65,3233.96,78,17,0
2025-05-19 18:56:00,3233.8,3233.88,3232.29,3232.29,72,17,0
2025-05-19 18:57:00,3232.36,3233.39,3232.14,3233.39,72,12,0
2025-05-19 18:58:00,3233.46,3233.46,3232.13,3232.43,75,17,0
2025-05-19 18:59:00,3232.43,3232.76,3229.7,3231.57,86,17,0
2025-05-19 19:00:00,3231.51,3232.08,3230.57,3230.57,85,17,0
2025-05-19 19:01:00,3230.74,3230.74,3229.52,3229.88,83,17,0
2025-05-19 19:02:00,3229.93,3230.78,3229.84,3230.38,78,17,0
2025-05-19 19:03:00,3230.5,3231.1,3230.37,3230.77,75,17,0
2025-05-19 19:04:00,3230.79,3231.35,3230.21,3230.77,70,17,0
2025-05-19 19:05:00,3230.75,3231.4,3229.9,3230.65,75,17,0
2025-05-19 19:06:00,3230.66,3230.92,3230.07,3230.41,73,17,0
2025-05-19 19:07:00,3230.37,3230.39,3228.99,3229.09,80,17,0
2025-05-19 19:08:00,3229.09,3229.36,3228.75,3229.36,73,17,0
2025-05-19 19:09:00,3229.41,3229.65,3228.74,3229.21,66,17,0
2025-05-19 19:10:00,3229.41,3229.89,3229.26,3229.38,66,17,0
2025-05-19 19:11:00,3229.27,3229.93,3229.22,3229.93,61,17,0
2025-05-19 19:12:00,3230.41,3230.78,3229.59,3230.11,79,17,0
2025-05-19 19:13:00,3230.14,3230.16,3229.35,3230.13,75,17,0
2025-05-19 19:14:00,3230.14,3230.77,3229.97,3230.57,67,17,0
2025-05-19 19:15:00,3230.58,3230.78,3229.73,3229.8,75,17,0
2025-05-19 19:16:00,3229.8,3231.4,3229.69,3231.11,77,17,0
2025-05-19 19:17:00,3231.12,3231.34,3229.91,3230.21,66,17,0
2025-05-19 19:18:00,3230.2,3230.23,3229.06,3229.23,66,17,0
2025-05-19 19:19:00,3229.19,3229.44,3228.66,3229.2,64,17,0
2025-05-19 19:20:00,3229.2,3229.37,3228.13,3228.83,73,17,0
2025-05-19 19:21:00,3228.81,3229.33,3228.53,3228.53,63,17,0
2025-05-19 19:22:00,3228.71,3228.98,3228.21,3228.29,65,17,0
2025-05-19 19:23:00,3228.49,3228.7,3228.14,3228.59,63,17,0
2025-05-19 19:24:00,3228.61,3229.21,3228.57,3229.21,62,17,0
2025-05-19 19:25:00,3229.18,3229.24,3228.46,3228.56,67,17,0
2025-05-19 19:26:00,3228.54,3228.71,3228.17,3228.58,61,17,0
2025-05-19 19:27:00,3228.56,3228.83,3228.1,3228.38,63,9,0
2025-05-19 19:28:00,3228.39,3228.95,3228.27,3228.64,61,17,0
2025-05-19 19:29:00,3228.58,3229.12,3228.57,3228.94,67,17,0
2025-05-19 19:30:00,3228.94,3229.44,3228.68,3228.84,68,17,0
2025-05-19 19:31:00,3228.85,3230.48,3228.85,3230.42,70,17,0
2025-05-19 19:32:00,3230.44,3230.44,3229.63,3230.27,61,17,0
2025-05-19 19:33:00,3230.26,3231.46,3230.14,3231.46,67,17,0
2025-05-19 19:34:00,3231.47,3231.58,3231.15,3231.58,68,17,0
2025-05-19 19:35:00,3231.56,3232.18,3231.56,3232.09,71,17,0
2025-05-19 19:36:00,3232.13,3233.04,3232.05,3232.5,72,17,0
2025-05-19 19:37:00,3232.51,3232.79,3231.44,3232.31,76,17,0
2025-05-19 19:38:00,3232.3,3233.2,3232.3,3232.93,67,17,0
2025-05-19 19:39:00,3232.92,3233.56,3232.89,3233.02,63,17,0
2025-05-19 19:40:00,3233.0,3233.52,3233.0,3233.44,67,17,0
2025-05-19 19:41:00,3233.44,3233.66,3233.08,3233.17,61,17,0
2025-05-19 19:42:00,3233.19,3233.76,3233.08,3233.56,62,17,0
2025-05-19 19:43:00,3233.54,3234.04,3233.08,3233.32,61,16,0
2025-05-19 19:44:00,3233.29,3233.45,3231.92,3232.0,72,17,0
2025-05-19 19:45:00,3231.94,3232.4,3231.46,3232.07,79,17,0
2025-05-19 19:46:00,3231.96,3233.91,3231.96,3233.48,71,17,0
2025-05-19 19:47:00,3233.48,3233.69,3232.27,3233.09,71,17,0
2025-05-19 19:48:00,3233.04,3233.6,3232.75,3233.6,59,17,0
2025-05-19 19:49:00,3233.66,3234.17,3233.45,3234.01,58,17,0
2025-05-19 19:50:00,3234.01,3234.21,3233.25,3233.73,64,17,0
2025-05-19 19:51:00,3233.75,3233.88,3232.98,3233.08,70,17,0
2025-05-19 19:52:00,3233.16,3233.41,3232.85,3233.36,73,16,0
2025-05-19 19:53:00,3233.35,3233.42,3232.54,3232.9,68,17,0
2025-05-19 19:54:00,3232.83,3233.38,3232.67,3232.82,68,17,0
2025-05-19 19:55:00,3232.83,3232.93,3232.17,3232.45,67,17,0
2025-05-19 19:56:00,3232.44,3232.48,3231.88,3231.91,74,17,0
2025-05-19 19:57:00,3231.92,3232.01,3231.41,3231.86,58,17,0
2025-05-19 19:58:00,3231.87,3232.89,3231.87,3232.49,72,17,0
2025-05-19 19:59:00,3232.43,3232.44,3231.53,3231.85,68,17,0
2025-05-19 20:00:00,3231.87,3232.24,3231.54,3231.8,54,17,0
2025-05-19 20:01:00,3231.7,3232.49,3231.7,3232.27,69,17,0
2025-05-19 20:02:00,3232.17,3232.33,3230.66,3230.78,54,17,0
2025-05-19 20:03:00,3230.75,3230.93,3229.49,3230.1,61,17,0
2025-05-19 20:04:00,3230.09,3230.13,3229.59,3229.89,61,17,0
2025-05-19 20:05:00,3229.88,3229.91,3229.08,3229.48,50,17,0
2025-05-19 20:06:00,3229.35,3229.76,3229.24,3229.31,50,17,0
2025-05-19 20:07:00,3229.31,3229.51,3228.58,3228.98,53,17,0
2025-05-19 20:08:00,3228.88,3228.9,3228.44,3228.75,53,17,0
2025-05-19 20:09:00,3228.77,3229.02,3228.6,3228.69,55,17,0
2025-05-19 20:10:00,3228.7,3228.96,3228.3,3228.47,65,17,0
2025-05-19 20:11:00,3228.33,3229.18,3228.0,3228.85,69,17,0
2025-05-19 20:12:00,3228.85,3228.85,3227.84,3228.18,70,17,0
2025-05-19 20:13:00,3228.14,3228.93,3227.53,3228.93,61,17,0
2025-05-19 20:14:00,3229.02,3230.11,3228.82,3229.97,69,17,0
2025-05-19 20:15:00,3229.99,3230.64,3229.56,3230.09,70,17,0
2025-05-19 20:16:00,3230.09,3230.79,3230.07,3230.58,62,17,0
2025-05-19 20:17:00,3230.58,3231.09,3230.46,3230.73,58,17,0
2025-05-19 20:18:00,3230.74,3230.81,3229.24,3229.27,73,17,0
2025-05-19 20:19:00,3229.21,3229.78,3229.15,3229.78,63,17,0
2025-05-19 20:20:00,3229.97,3230.01,3227.9,3228.24,75,17,0
2025-05-19 20:21:00,3228.24,3228.45,3228.01,3228.15,69,17,0
2025-05-19 20:22:00,3228.09,3228.97,3228.01,3228.97,73,17,0
2025-05-19 20:23:00,3228.86,3229.38,3228.75,3228.98,63,17,0
2025-05-19 20:24:00,3228.99,3229.42,3228.3,3229.41,68,17,0
2025-05-19 20:25:00,3229.52,3230.6,3229.16,3230.24,72,17,0
2025-05-19 20:26:00,3230.07,3230.1,3229.24,3229.79,74,17,0
2025-05-19 20:27:00,3229.74,3230.94,3229.11,3230.94,68,17,0
2025-05-19 20:28:00,3230.92,3231.5,3230.81,3231.31,67,17,0
2025-05-19 20:29:00,3231.39,3231.52,3230.41,3230.59,82,17,0
2025-05-19 20:30:00,3230.61,3232.16,3230.61,3232.11,66,17,0
2025-05-19 20:31:00,3231.88,3233.05,3231.88,3233.05,61,17,0
2025-05-19 20:32:00,3232.98,3233.19,3232.36,3232.8,64,17,0
2025-05-19 20:33:00,3232.82,3233.15,3232.21,3232.84,75,17,0
2025-05-19 20:34:00,3232.83,3232.83,3229.56,3229.56,69,17,0
2025-05-19 20:35:00,3229.67,3229.75,3229.14,3229.51,53,17,0
2025-05-19 20:36:00,3229.27,3229.3,3228.02,3228.2,57,17,0
2025-05-19 20:37:00,3228.13,3228.26,3226.13,3226.75,77,17,0
2025-05-19 20:38:00,3226.74,3227.06,3226.26,3226.61,83,17,0
2025-05-19 20:39:00,3226.63,3226.73,3225.6,3225.96,75,17,0
2025-05-19 20:40:00,3226.03,3228.24,3226.03,3227.75,68,17,0
2025-05-19 20:41:00,3227.8,3228.59,3227.8,3228.37,81,17,0
2025-05-19 20:42:00,3228.32,3228.32,3226.84,3227.15,75,17,0
2025-05-19 20:43:00,3227.14,3227.14,3226.26,3226.61,72,17,0
2025-05-19 20:44:00,3226.6,3226.6,3225.57,3225.6,70,17,0
2025-05-19 20:45:00,3225.7,3227.36,3225.7,3227.36,71,17,0
2025-05-19 20:46:00,3227.36,3228.21,3227.28,3228.19,67,17,0
2025-05-19 20:47:00,3228.17,3228.32,3227.84,3228.32,60,17,0
2025-05-19 20:48:00,3228.31,3229.21,3228.31,3228.86,69,17,0
2025-05-19 20:49:00,3228.84,3229.28,3228.39,3228.45,69,17,0
2025-05-19 20:50:00,3228.45,3228.62,3227.69,3228.01,67,5,0
2025-05-19 20:51:00,3228.0,3228.0,3226.69,3227.24,71,11,0
2025-05-19 20:52:00,3227.25,3227.94,3226.86,3227.94,54,17,0
2025-05-19 20:53:00,3227.93,3228.87,3227.69,3228.62,76,17,0
2025-05-19 20:54:00,3228.65,3229.33,3227.87,3227.87,64,17,0
2025-05-19 20:55:00,3227.86,3227.93,3227.46,3227.51,66,17,0
2025-05-19 20:56:00,3227.48,3227.61,3226.8,3226.81,56,17,0
2025-05-19 20:57:00,3226.81,3227.8,3226.79,3227.49,60,17,0
2025-05-19 20:58:00,3227.47,3227.58,3226.74,3226.74,69,17,0
2025-05-19 20:59:00,3226.72,3226.94,3226.36,3226.38,67,17,0
2025-05-19 21:00:00,3226.46,3226.69,3225.7,3225.92,68,17,0
2025-05-19 21:01:00,3226.18,3226.18,3225.18,3225.66,70,17,0
2025-05-19 21:02:00,3225.65,3226.69,3225.58,3226.69,68,17,0
2025-05-19 21:03:00,3226.45,3226.85,3226.36,3226.59,71,17,0
2025-05-19 21:04:00,3226.68,3227.59,3226.54,3227.1,56,17,0
2025-05-19 21:05:00,3227.12,3227.57,3226.95,3227.51,52,17,0
2025-05-19 21:06:00,3227.52,3227.84,3227.05,3227.76,53,17,0
2025-05-19 21:07:00,3227.77,3227.81,3227.02,3227.51,49,17,0
2025-05-19 21:08:00,3227.65,3228.31,3227.44,3228.28,68,17,0
2025-05-19 21:09:00,3228.36,3228.37,3227.93,3228.13,67,17,0
2025-05-19 21:10:00,3228.11,3229.19,3227.91,3229.19,64,17,0
2025-05-19 21:11:00,3229.22,3229.22,3228.61,3228.62,56,18,0
2025-05-19 21:12:00,3228.61,3229.51,3228.54,3229.51,61,18,0
2025-05-19 21:13:00,3229.52,3229.53,3229.08,3229.09,64,18,0
2025-05-19 21:14:00,3229.12,3229.24,3228.02,3228.16,66,18,0
2025-05-19 21:15:00,3228.12,3229.03,3228.03,3228.96,68,18,0
2025-05-19 21:16:00,3228.95,3229.77,3228.65,3229.76,62,18,0
2025-05-19 21:17:00,3229.67,3229.82,3229.47,3229.82,58,18,0
2025-05-19 21:18:00,3229.77,3229.96,3229.7,3229.7,43,18,0
2025-05-19 21:19:00,3229.7,3230.2,3229.6,3230.05,60,18,0
2025-05-19 21:20:00,3230.12,3230.13,3229.34,3229.36,56,18,0
2025-05-19 21:21:00,3229.44,3229.77,3229.22,3229.3,45,18,0
2025-05-19 21:22:00,3229.37,3229.52,3228.73,3229.0,59,18,0
2025-05-19 21:23:00,3229.18,3229.76,3228.86,3229.46,56,18,0
2025-05-19 21:24:00,3229.48,3230.82,3229.44,3230.52,64,18,0
2025-05-19 21:25:00,3230.6,3231.78,3230.6,3231.47,75,18,0
2025-05-19 21:26:00,3231.51,3232.29,3231.3,3231.99,74,18,0
2025-05-19 21:27:00,3231.97,3232.88,3231.9,3232.88,68,18,0
2025-05-19 21:28:00,3232.87,3233.66,3232.72,3233.49,57,18,0
2025-05-19 21:29:00,3233.62,3233.99,3233.6,3233.98,64,18,0
2025-05-19 21:30:00,3234.01,3234.22,3232.7,3233.25,60,18,0
2025-05-19 21:31:00,3233.26,3234.73,3233.26,3234.71,67,18,0
2025-05-19 21:32:00,3234.76,3234.76,3233.6,3234.31,62,18,0
2025-05-19 21:33:00,3234.33,3234.34,3233.28,3233.31,50,18,0
2025-05-19 21:34:00,3233.3,3233.5,3233.29,3233.32,36,18,0
2025-05-19 21:35:00,3233.36,3234.12,3233.09,3234.12,53,18,0
2025-05-19 21:36:00,3234.23,3235.06,3234.18,3235.06,60,18,0
2025-05-19 21:37:00,3235.06,3235.08,3234.78,3235.01,63,17,0
2025-05-19 21:38:00,3235.02,3235.13,3234.75,3235.1,51,17,0
2025-05-19 21:39:00,3235.05,3235.09,3234.58,3234.6,59,17,0
2025-05-19 21:40:00,3234.6,3234.64,3233.86,3234.2,59,17,0
2025-05-19 21:41:00,3234.12,3234.12,3233.29,3233.66,56,17,0
2025-05-19 21:42:00,3233.66,3234.16,3233.54,3233.62,56,17,0
2025-05-19 21:43:00,3233.52,3234.0,3233.18,3233.67,62,17,0
2025-05-19 21:44:00,3233.67,3234.21,3233.39,3234.2,64,17,0
2025-05-19 21:45:00,3234.2,3234.2,3233.4,3233.62,61,17,0
2025-05-19 21:46:00,3233.81,3234.53,3233.81,3234.27,61,17,0
2025-05-19 21:47:00,3234.17,3234.21,3233.34,3233.6,58,17,0
2025-05-19 21:48:00,3233.58,3234.1,3233.58,3233.75,55,17,0
2025-05-19 21:49:00,3233.77,3233.99,3233.6,3233.72,55,17,0
2025-05-19 21:50:00,3233.71,3233.73,3232.96,3233.27,61,17,0
2025-05-19 21:51:00,3233.27,3233.28,3232.98,3233.21,62,17,0
2025-05-19 21:52:00,3233.22,3233.93,3233.22,3233.75,57,17,0
2025-05-19 21:53:00,3233.75,3233.92,3233.38,3233.41,59,17,0
2025-05-19 21:54:00,3233.41,3234.22,3233.4,3234.22,60,17,0
2025-05-19 21:55:00,3234.18,3234.51,3233.97,3234.26,61,17,0
2025-05-19 21:56:00,3234.3,3234.6,3233.61,3233.64,52,17,0
2025-05-19 21:57:00,3233.62,3233.7,3233.42,3233.52,55,17,0
2025-05-19 21:58:00,3233.45,3233.75,3233.23,3233.71,58,17,0
2025-05-19 21:59:00,3233.69,3233.76,3233.2,3233.47,62,17,0
2025-05-19 22:00:00,3233.49,3234.07,3233.22,3233.75,66,17,0
2025-05-19 22:01:00,3233.72,3234.44,3233.68,3234.41,43,17,0
2025-05-19 22:02:00,3234.43,3234.43,3233.98,3234.21,44,17,0
2025-05-19 22:03:00,3234.19,3234.24,3233.77,3234.2,46,17,0
2025-05-19 22:04:00,3234.19,3234.27,3233.71,3233.76,45,17,0
2025-05-19 22:05:00,3233.77,3233.98,3233.55,3233.96,61,17,0
2025-05-19 22:06:00,3233.97,3233.97,3233.41,3233.6,43,17,0
2025-05-19 22:07:00,3233.59,3234.45,3233.39,3234.44,45,17,0
2025-05-19 22:08:00,3234.45,3234.72,3234.18,3234.67,46,18,0
2025-05-19 22:09:00,3234.65,3234.75,3234.25,3234.71,48,17,0
2025-05-19 22:10:00,3234.7,3234.76,3234.36,3234.55,56,17,0
